Date,Lake,Site,Lat,Long,Cyclops abyssorum (adults + copepodites I-V) ind/L,Cyclopidae nauplii ind/L,Cyclops vicinus (adults + copepodites I-V) ind/L,Copedods - Misc. ind/l,Eudiaptomus gracilis (adults + copepodites I-V) ind/L,Eudiaptomus nauplii ind/L,Daphnia hyalina ind/L,Bosmina longirostris ind/L,Bythotrephes longimanus ind/L,Leptodora kindtii ind/L,Chydoridae ind/L,Cyclopidae (total no. of Cyclopidae adults & copepodites I-V incl. C.abyssorum & C.vicinus) ind/L,Polyphemus pediculus ind/L,Ceriodaphnia sp. ind/L,Sampling method
1/9/1999,Loch Leven,Reed Bower,56.193745,-3.395932,8.8,17.3,0,0,18.4,18.4,0.9,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/9/1999,Loch Leven,Reed Bower,56.193745,-3.395932,4.8,8.1,0,0,9.4,20.9,0.6,0,0,0.3,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/9/1999,Loch Leven,Reed Bower,56.193745,-3.395932,10.6,9.3,0,0,18.7,19,3.7,0,0,0,0.1,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/9/1999,Loch Leven,Reed Bower,56.193745,-3.395932,7.3,4.8,0,0,7.9,1.6,1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/9/1999,Loch Leven,Reed Bower,56.193745,-3.395932,4.1,1,0,0,5.6,1,0.9,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/10/1999,Loch Leven,Reed Bower,56.193745,-3.395932,11.2,0.3,0,0,1.8,0,4,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/10/1999,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/10/1999,Loch Leven,Reed Bower,56.193745,-3.395932,2.5,0.4,0,0,1.3,0,5.4,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/10/1999,Loch Leven,Reed Bower,56.193745,-3.395932,1.9,0.6,0,0,0.4,0,5.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/11/1999,Loch Leven,Reed Bower,56.193745,-3.395932,2.2,1,0,0,0.1,0,7.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/11/1999,Loch Leven,Reed Bower,56.193745,-3.395932,2.2,0.7,0,0,0,0,7.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/1/2000,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/1/2000,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/2/2000,Loch Leven,Reed Bower,56.193745,-3.395932,3.1,0,0,0,0,0,1.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/2/2000,Loch Leven,Reed Bower,56.193745,-3.395932,0.4,0,0,0,0,0,0.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/3/2000,Loch Leven,Reed Bower,56.193745,-3.395932,0.9,1.3,1.8,0,0,0,3.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/3/2000,Loch Leven,Reed Bower,56.193745,-3.395932,0.4,1.3,0.9,0,0,0,3.1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/3/2000,Loch Leven,Reed Bower,56.193745,-3.395932,1.9,14.8,0.4,0,0,0.1,3.1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/4/2000,Loch Leven,Reed Bower,56.193745,-3.395932,13.2,25.1,0,0,0,0,15.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/4/2000,Loch Leven,Reed Bower,56.193745,-3.395932,14.1,19.4,4,0,0,0,15,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/4/2000,Loch Leven,Reed Bower,56.193745,-3.395932,16.3,41.8,3.1,0,0.4,0,15,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/5/2000,Loch Leven,Reed Bower,56.193745,-3.395932,12.3,1.8,0,0,0,0,19.8,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/5/2000,Loch Leven,Reed Bower,56.193745,-3.395932,14.1,27.3,0,0,0,0,35.2,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/5/2000,Loch Leven,Reed Bower,56.193745,-3.395932,11.4,3.1,0,0,0,0,4.4,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/5/2000,Loch Leven,Reed Bower,56.193745,-3.395932,13.2,1.8,0,0,0.4,0.4,5.7,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/6/2000,Loch Leven,Reed Bower,56.193745,-3.395932,4.4,0,0,0,0,0.4,7,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/6/2000,Loch Leven,Reed Bower,56.193745,-3.395932,4,4.8,0,0,0.4,0,11.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/7/2000,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.2,0,0,0,0.6,3.7,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/7/2000,Loch Leven,Reed Bower,56.193745,-3.395932,2.5,2.2,0,0,0.6,0.4,0.6,0,0.1,0.3,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/7/2000,Loch Leven,Reed Bower,56.193745,-3.395932,0.4,0.7,0,0,0.3,0.7,0,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/8/2000,Loch Leven,Reed Bower,56.193745,-3.395932,3.5,6.2,0,0,2.2,1.2,0,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/8/2000,Loch Leven,Reed Bower,56.193745,-3.395932,3.5,4.4,0,0,4.4,2.2,0,0,0.4,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/9/2000,Loch Leven,Reed Bower,56.193745,-3.395932,6.6,8.8,0,0,14.5,6.2,0,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/9/2000,Loch Leven,Reed Bower,56.193745,-3.395932,17.6,17.2,0,0,18.9,2.6,1.8,0,0,0,0.9,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/10/2000,Loch Leven,Reed Bower,56.193745,-3.395932,19.4,30.8,0,0,15.7,9.1,3.2,0,0.1,0.1,0.1,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/10/2000,Loch Leven,Reed Bower,56.193745,-3.395932,5.7,5.7,0,0,6.2,2.2,1.8,0,0,0,0.4,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/11/2000,Loch Leven,Reed Bower,56.193745,-3.395932,12.3,7,0,0,8.8,2.2,6.2,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/11/2000,Loch Leven,Reed Bower,56.193745,-3.395932,11,12.3,0,0,8.8,1.3,8.8,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
6/12/2000,Loch Leven,Reed Bower,56.193745,-3.395932,6.2,7.5,0,0,5.3,0,5.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/12/2000,Loch Leven,Reed Bower,56.193745,-3.395932,9.7,21.1,0,0,8.4,1.3,1.8,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/1/2001,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
31/1/2001,Loch Leven,Reed Bower,56.193745,-3.395932,2.8,3.2,0,0,1.9,0,1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/2/2001,Loch Leven,Reed Bower,56.193745,-3.395932,4.1,3.7,0,0,0.7,0,0.7,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/3/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0.4,1.8,0,0,0.3,0,0.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/3/2001,Loch Leven,Reed Bower,56.193745,-3.395932,5.1,7.6,0,0,1,0.3,0.7,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/4/2001,Loch Leven,Reed Bower,56.193745,-3.395932,17.2,19,0,0,2.1,2.2,1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/4/2001,Loch Leven,Reed Bower,56.193745,-3.395932,14.5,12.3,0,0,2.2,1.8,6.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/5/2001,Loch Leven,Reed Bower,56.193745,-3.395932,4.8,0.4,0,0,1.3,1.3,15.8,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/5/2001,Loch Leven,Reed Bower,56.193745,-3.395932,15.8,14.5,0,0,6.2,1.3,16.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/5/2001,Loch Leven,Reed Bower,56.193745,-3.395932,17.2,18.5,0,0,7.5,0.4,20.7,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/6/2001,Loch Leven,Reed Bower,56.193745,-3.395932,17.6,4,0,0,10.1,0.4,22.9,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/6/2001,Loch Leven,Reed Bower,56.193745,-3.395932,7.5,1.3,0,0,10.1,4.8,15.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/6/2001,Loch Leven,Reed Bower,56.193745,-3.395932,13.6,5.7,0,0,7.5,3.1,28.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/6/2001,Loch Leven,Reed Bower,56.193745,-3.395932,5.7,0.9,0,0,11.4,2.2,32.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/7/2001,Loch Leven,Reed Bower,56.193745,-3.395932,11.3,10,0,0,12.6,1.6,16,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/8/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0.7,0.7,0,0,2.8,1.9,1.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/8/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0.1,0.3,0,0,2.5,0.1,0,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/8/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0.9,1.6,0,0,2.2,0.1,0.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/9/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0.4,1,0,0,3.4,1.3,0.1,0,0,0.3,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/9/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.4,0,0,3.8,0.1,0.6,0,0,0.3,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/10/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0,4.7,3.5,0,2.1,0.9,0.1,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/10/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0,12.3,8.8,0,3.5,1.8,2.6,0,0,0.4,0.4,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/11/2001,Loch Leven,Reed Bower,56.193745,-3.395932,3.1,5.7,2.2,0,7.5,0.9,3.1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/12/2001,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.6,1.8,0,11.9,1.8,3.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/1/2002,Loch Leven,Reed Bower,56.193745,-3.395932,0.1,3.1,0,0,1.3,0.7,1.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/3/2002,Loch Leven,Reed Bower,56.193745,-3.395932,2.6,2.4,0.4,0,2.2,2.1,0.1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/4/2002,Loch Leven,Reed Bower,56.193745,-3.395932,3.7,4.4,1.6,0,5.7,3.8,1.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/4/2002,Loch Leven,Reed Bower,56.193745,-3.395932,7.6,21.9,0,0,6.5,6,10.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/4/2002,Loch Leven,Reed Bower,56.193745,-3.395932,3.5,10.6,0,0,7.9,9.7,15.8,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/5/2002,Loch Leven,Reed Bower,56.193745,-3.395932,7.5,14.1,0,0,15.8,5.7,29.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/5/2002,Loch Leven,Reed Bower,56.193745,-3.395932,2.4,2.2,0,0,4.8,1.5,8.6,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/6/2002,Loch Leven,Reed Bower,56.193745,-3.395932,8.8,4.8,0,0,4,3.1,7.5,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/6/2002,Loch Leven,Reed Bower,56.193745,-3.395932,38.7,6.6,0,0,8.8,0,9.7,0,0,1.3,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/7/2002,Loch Leven,Reed Bower,56.193745,-3.395932,10.1,1.3,0,0,6,0,2.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/7/2002,Loch Leven,Reed Bower,56.193745,-3.395932,1.2,0.7,0,0,0.3,1.3,3.8,0,0.4,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
6/8/2002,Loch Leven,Reed Bower,56.193745,-3.395932,0.9,0.2,0,0,0.7,0,10.1,0,0.2,0.2,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
20/8/2002,Loch Leven,Reed Bower,56.193745,-3.395932,3.1,13.2,0,0,11,3.5,0.4,0,0,0,0.4,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/9/2002,Loch Leven,Reed Bower,56.193745,-3.395932,6.2,2.6,0,0,2.2,0.4,0.9,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/10/2002,Loch Leven,Reed Bower,56.193745,-3.395932,22.8,14.1,0,0,3.1,0.3,7.3,0,0,0.3,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/10/2002,Loch Leven,Reed Bower,56.193745,-3.395932,0.3,0.3,0,0,0.4,0.3,0.7,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/11/2002,Loch Leven,Reed Bower,56.193745,-3.395932,21.6,0.9,0,0,2.6,0.1,2.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/11/2002,Loch Leven,Reed Bower,56.193745,-3.395932,13.9,1.3,0,0,0.9,0.1,1.1,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/12/2002,Loch Leven,Reed Bower,56.193745,-3.395932,7.5,2.6,0,0,0.9,0,0.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/1/2003,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/3/2003,Loch Leven,Reed Bower,56.193745,-3.395932,3.8,6.5,0.4,0,0.6,0.7,0,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/3/2003,Loch Leven,Reed Bower,56.193745,-3.395932,4.7,3.5,0.3,0,0.1,0.4,0,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
1/4/2003,Loch Leven,Reed Bower,56.193745,-3.395932,11.2,9,0,0,0.6,0.1,0.1,0,0,0,0.3,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/4/2003,Loch Leven,Reed Bower,56.193745,-3.395932,16,9.1,0,0,1.3,0.4,0.4,0,0,0,0.1,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/5/2003,Loch Leven,Reed Bower,56.193745,-3.395932,13.8,53.3,0,0,2.1,2.4,13.7,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/5/2003,Loch Leven,Reed Bower,56.193745,-3.395932,22.5,22.6,0,0,5.4,5.9,55.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/6/2003,Loch Leven,Reed Bower,56.193745,-3.395932,35,2.2,0,0,6,3.5,21,0,0,0.1,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/7/2003,Loch Leven,Reed Bower,56.193745,-3.395932,8.4,6.8,0,0,2.9,1.8,3.7,0,0.3,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/7/2003,Loch Leven,Reed Bower,56.193745,-3.395932,2.2,1.6,0,0,1.6,2.2,1,0,0,0.4,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/8/2003,Loch Leven,Reed Bower,56.193745,-3.395932,4.4,2.1,0,0,1.6,0.7,1.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/8/2003,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/9/2003,Loch Leven,Reed Bower,56.193745,-3.395932,5.6,1.9,0,0,1.6,0,0.4,0,0,0.3,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/9/2003,Loch Leven,Reed Bower,56.193745,-3.395932,10.6,140,0,0,2.4,1.3,0,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/9/2003,Loch Leven,Reed Bower,56.193745,-3.395932,13.5,12.8,0,0,0.6,0.1,0.1,0,0,0,0.1,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/10/2003,Loch Leven,Reed Bower,56.193745,-3.395932,11.2,12.6,0,0,1.2,0.4,0.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/10/2003,Loch Leven,Reed Bower,56.193745,-3.395932,14.1,16.6,0,0,1.2,1.3,0.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/11/2003,Loch Leven,Reed Bower,56.193745,-3.395932,22.8,24.8,0,0,1.9,0.6,1.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/12/2003,Loch Leven,Reed Bower,56.193745,-3.395932,26.7,22.3,0,0,2.1,1.3,1.9,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/1/2004,Loch Leven,Reed Bower,56.193745,-3.395932,10,6.5,0,0,0.7,0.3,1.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/1/2004,Loch Leven,Reed Bower,56.193745,-3.395932,13.6,8.8,0,0,0,0.4,1.3,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/2/2004,Loch Leven,Reed Bower,56.193745,-3.395932,7.6,6.2,0,0,0.3,0,1.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/2/2004,Loch Leven,Reed Bower,56.193745,-3.395932,11,16.7,0,0,1.3,0.4,4.8,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/3/2004,Loch Leven,Reed Bower,56.193745,-3.395932,5.7,15.8,2.6,0,0.4,0,0.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/3/2004,Loch Leven,Reed Bower,56.193745,-3.395932,11.5,10.2,0.3,0,0.1,0.7,2.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
6/4/2004,Loch Leven,Reed Bower,56.193745,-3.395932,22.4,3.5,0,0,0.9,1.3,5.7,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
20/4/2004,Loch Leven,Reed Bower,56.193745,-3.395932,26,60.2,0,0,0.7,1.6,12.9,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/5/2004,Loch Leven,Reed Bower,56.193745,-3.395932,25,42.6,0,0,2.6,0.1,6.8,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/6/2004,Loch Leven,Reed Bower,56.193745,-3.395932,47.7,12,0,0,3.5,4,17.9,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/6/2004,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/7/2004,Loch Leven,Reed Bower,56.193745,-3.395932,1.5,1.3,0,0,0.9,1.8,5.6,0,1,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/8/2004,Loch Leven,Reed Bower,56.193745,-3.395932,0.6,0,0,0,0.1,0.1,6.3,0,0.1,0.3,0.1,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/9/2004,Loch Leven,Reed Bower,56.193745,-3.395932,2.2,0.6,0,0,3.7,0,1.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/9/2004,Loch Leven,Reed Bower,56.193745,-3.395932,15.8,10.1,0,0,3.1,1.8,2.6,0,0,0,0.9,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/10/2004,Loch Leven,Reed Bower,56.193745,-3.395932,14.2,17.3,0,0,3.2,0.1,4.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/11/2004,Loch Leven,Reed Bower,56.193745,-3.395932,14.5,33.6,0,0,2.5,0.2,6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/11/2004,Loch Leven,Reed Bower,56.193745,-3.395932,24.7,31.9,0,0,2.4,0.2,4.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/11/2004,Loch Leven,Reed Bower,56.193745,-3.395932,28,31.9,0,0,2.3,0,2.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
15/12/2004,Loch Leven,Reed Bower,56.193745,-3.395932,29.4,18.6,0,0,1.6,0,1.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/1/2005,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/1/2005,Loch Leven,Reed Bower,56.193745,-3.395932,10.3,6,0,0,0.7,0,0.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/2/2005,Loch Leven,Reed Bower,56.193745,-3.395932,8.5,4.1,0,0,0.5,0,0.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/2/2005,Loch Leven,Reed Bower,56.193745,-3.395932,8.6,5.9,0,0,0.2,0.2,0.5,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/3/2005,Loch Leven,Reed Bower,56.193745,-3.395932,8.1,1.9,0,0,0.4,0.2,0.2,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/3/2005,Loch Leven,Reed Bower,56.193745,-3.395932,0.3,0.9,0,0,0,0,1.6,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/4/2005,Loch Leven,Reed Bower,56.193745,-3.395932,8.1,16.1,0,0,0.7,0.9,0.4,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/4/2005,Loch Leven,Reed Bower,56.193745,-3.395932,17.8,41,0,0,1.4,1.1,1.9,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/5/2005,Loch Leven,Reed Bower,56.193745,-3.395932,25.8,20,0,0,1.1,0.7,7.8,0,0,0,0,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
